line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
15	f54r_15_012	12	1686	3039	91	74	S7	3.352	1.00	S7	dot|+
15	f54r_15_013	13	1809	2997	121	86	dl	3.936	1.00	dl	
15	f54r_15_014	14	1929	3008	245	124	_	4.494	1.00	_	
15	f54r_15_015	15	2169	3108	20	32	_	6.013	1.00	_	
15	f54r_15_016	16	2229	2965	266	126	_	3.961	1.00	_	
15	f54r_15_017	17	2513	3024	28	55	_	2.688	0.83	_	
15	f54r_15_018	18	2581	2965	76	122	p	2.539	1.00	p	
15	f54r_15_019	19	2619	3027	121	59	_	3.790	1.00	_	
15	f54r_15_020	20	2726	3039	62	54	_	4.633	0.81	_	
15	f54r_15_021	21	2833	3044	100	48	v	4.726	0.58	v	
15	f54r_15_022	22	2982	3038	35	70	S	4.867	1.00	S	
16	f54r_16_001	1	295	3236	62	65	S7	5.600	0.81	S7	
16	f54r_16_002	2	354	3241	23	51	_	4.609	1.00	_	
16	f54r_16_003	3	377	3243	111	56	_	4.421	0.81	_	dot
16	f54r_16_004	4	483	3170	64	127	_	2.979	1.00	_	
16	f54r_16_005	5	528	3234	67	64	_	3.765	0.72	S7	
16	f54r_16_006	6	587	3227	67	73	N	4.036	1.00	N	
16	f54r_16_007	7	690	3251	140	158	w	8.752	0.40	_	
16	f54r_16_008	8	838	3201	47	97	_	2.588	1.00	_	
16	f54r_16_009	9	863	3196	51	103	_	2.672	1.00	_	
16	f54r_16_010	10	953	3183	99	120	ch	4.678	1.00	ch	
16	f54r_16_011	11	1076	3169	46	165	_	2.335	1.00	_	dot
16	f54r_16_012	12	1189	3177	67	125	p	3.055	1.00	p	
16	f54r_16_013	13	1228	3240	137	67	_	4.489	0.82	_	
16	f54r_16_014	14	1348	3239	71	69	N	3.500	1.00	N	
16	f54r_16_015	15	1429	3256	21	43	_	4.981	1.00	_	
16	f54r_16_016	16	1502	3242	71	85	eps	4.700	1.00	eps	1|1
16	f54r_16_017	17	1641	3187	80	120	_	4.104	0.56	p	
16	f54r_16_018	18	1720	3246	48	53	a	6.840	1.00	a	dot
16	f54r_16_019	19	1771	3222	201	74	_	4.532	1.00	_	dot
16	f54r_16_020	20	2004	3242	70	141	_	5.458	0.81	_	
16	f54r_16_021	21	2112	3238	40	66	S	4.408	1.00	S	
16	f54r_16_022	22	2191	3221	118	71	Lx	3.198	0.66	_	
16	f54r_16_023	23	2318	3182	98	65	v	3.238	0.53	v	
16	f54r_16_024	24	2415	3240	48	85	eps	3.310	1.00	eps	
16	f54r_16_025	25	2483	3178	62	113	_	3.393	1.00	_	
16	f54r_16_026	26	2536	3242	86	56	m	5.145	1.00	m	
16	f54r_16_027	27	2629	3240	128	62	_	3.554	1.00	_	dot
16	f54r_16_028	28	2744	3176	81	128	_	4.059	1.00	_	
16	f54r_16_029	29	2872	3178	72	164	_	5.192	1.00	_	dot
17	f54r_17_001	1	315	3460	36	66	S	7.812	1.00	S	
17	f54r_17_002	2	432	3351	106	170	_	5.177	0.43	_	
17	f54r_17_003	3	543	3376	151	137	_	5.397	1.00	_	
17	f54r_17_004	4	726	3409	69	103	K	3.873	1.00	K	
17	f54r_17_005	5	829	3459	46	49	a	5.431	1.00	a	1
17	f54r_17_006	6	884	3460	59	61	S7	3.415	1.00	S7	
17	f54r_17_007	7	965	3452	40	64	eps	4.427	1.00	eps	1
17	f54r_17_008	8	1012	3448	106	91	nt	3.973	1.00	nt	
17	f54r_17_009	9	1119	3450	130	157	Z	5.830	0.42	_	
17	f54r_17_010	10	1275	3392	71	182	phi	2.242	0.80	bh	
17	f54r_17_011	11	1364	3454	83	55	]	3.391	1.00	]	o
17	f54r_17_012	12	1487	3441	83	73	U	3.737	1.00	U	
17	f54r_17_013	13	1575	3475	167	42	w	1.603	1.00	w	
17	f54r_17_014	14	1751	3392	53	172	bh	1.456	1.00	bh	
17	f54r_17_015	15	1806	3463	99	52	m	3.524	1.00	m	5
17	f54r_17_016	16	1890	3460	95	111	psi	3.728	1.00	psi	
17	f54r_17_017	17	1982	3435	64	89	lam	3.670	1.00	lam	
17	f54r_17_018	18	2081	3465	89	82	e	3.264	1.00	e	#
17	f54r_17_019	19	2160	3390	102	118	wd	3.110	1.00	wd	
17	f54r_17_020	20	2266	3453	60	62	o.	4.335	1.00	o.	
17	f54r_17_021	21	2351	3469	109	79	e	3.719	1.00	e	dot|+
17	f54r_17_022	22	2434	3456	100	130	y	5.017	1.00	y	dot
17	f54r_17_023	23	2533	3398	119	123	S4	2.761	1.00	S4	
17	f54r_17_024	24	2678	3429	133	79	dl	2.950	1.00	dl	
17	f54r_17_025	25	2810	3431	133	156	_	5.334	0.83	e	
17	f54r_17_026	26	2963	3515	14	26	_	4.015	1.00	_	
18	f54r_18_001	1	297	3632	294	126	_	4.803	1.00	_	
18	f54r_18_002	2	583	3771	90	62	v	3.238	0.67	v	dot
18	f54r_18_003	3	645	3593	71	129	p	3.489	1.00	p	
18	f54r_18_004	4	692	3656	108	63	w	4.190	1.00	w	
18	f54r_18_005	5	816	3613	113	133	S4	2.979	1.00	S4	
18	f54r_18_006	6	957	3666	107	88	e	3.556	1.00	e	dot|+
18	f54r_18_007	7	1077	3621	67	105	K	3.664	1.00	K	
18	f54r_18_008	8	1167	3593	105	143	_	4.620	1.00	_	dot
18	f54r_18_009	9	1276	3675	130	38	w	2.188	1.00	w	
18	f54r_18_010	10	1419	3608	99	121	_	4.620	0.81	_	dot
18	f54r_18_011	11	1546	3683	68	66	S7	2.698	1.00	S7	#
18	f54r_18_012	12	1665	3667	54	76	eps	4.330	1.00	eps	5
18	f54r_18_013	13	1723	3685	71	67	S7	2.953	1.00	S7	
18	f54r_18_014	14	1809	3595	95	134	L	4.610	1.00	L	
18	f54r_18_015	15	1914	3687	170	40	w	1.739	1.00	w	
18	f54r_18_016	16	2095	3680	53	53	a	4.422	1.00	a	~
18	f54r_18_017	17	2157	3670	88	135	y	2.588	1.00	y	
18	f54r_18_018	18	2260	3669	38	63	S	2.839	1.00	S	
18	f54r_18_019	19	2319	3629	183	125	_	5.795	1.00	_	
18	f54r_18_020	20	2559	3584	82	140	_	3.405	1.00	_	
18	f54r_18_021	21	2647	3648	86	146	p	5.048	0.80	p	
18	f54r_18_022	22	2693	3654	340	141	_	5.198	1.00	_	dot
19	f54r_19_001	1	309	3772	66	193	_	5.192	1.00	_	
19	f54r_19_002	2	452	3864	44	79	S	2.646	1.00	S	
19	f54r_19_003	3	555	3868	36	72	S	4.707	1.00	S	
19	f54r_19_004	4	700	3881	44	93	eps	3.871	1.00	eps	
19	f54r_19_005	5	743	3854	55	79	+	5.875	0.81	+	
19	f54r_19_006	6	835	3804	57	130	_	3.930	1.00	_	
19	f54r_19_007	7	891	3872	39	64	tee	4.507	0.61	tee	
19	f54r_19_008	8	924	3873	37	75	S	2.646	1.00	S	
19	f54r_19_009	9	958	3790	91	149	_	3.957	1.00	_	
19	f54r_19_010	10	1039	3867	79	67	_	3.765	0.54	sq	
19	f54r_19_011	11	1103	3868	76	67	N	4.036	1.00	N	
19	f54r_19_012	12	1222	3874	80	56	m	5.203	0.58	_	
19	f54r_19_013	13	1304	3775	114	161	_	5.882	1.00	_	
19	f54r_19_014	14	1395	3805	60	122	_	2.297	1.00	_	
19	f54r_19_015	15	1452	3832	120	146	_	6.194	1.00	_	
19	f54r_19_016	16	1571	3880	41	53	_	6.167	0.61	_	
19	f54r_19_017	17	1663	3812	132	128	ch	5.159	1.00	ch	
19	f54r_19_018	18	1817	3884	76	59	Z	6.084	0.42	m	
19	f54r_19_019	19	1997	3800	112	147	Z	7.010	0.41	Z	
19	f54r_19_020	20	2114	3863	102	107	Lx	3.040	1.00	Lx	
19	f54r_19_021	21	2241	3864	96	76	U	4.105	1.00	U	
19	f54r_19_022	22	2339	3897	157	42	w	3.151	1.00	w	
19	f54r_19_023	23	2493	3826	56	166	bh	1.786	1.00	bh	
19	f54r_19_024	24	2563	3895	54	53	a	4.422	1.00	a	~
19	f54r_19_025	25	2637	3806	122	219	_	3.826	1.00	_	
19	f54r_19_026	26	2779	3887	94	46	]	4.592	1.00	]	o
19	f54r_19_027	27	2889	3902	106	78	e	5.193	1.00	e	ot
19	f54r_19_028	28	2994	3939	16	30	_	10.929	1.00	_	
