line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
15	f56v_15_021	21	1407	1330	53	21	_	4.535	0.62	_	
16	f56v_16_001	1	417	1389	28	28	S7	4.016	0.79	S7	
16	f56v_16_002	2	444	1389	25	28	_	5.460	0.60	_	
16	f56v_16_003	3	464	1423	12	21	_	4.038	1.00	_	dot
16	f56v_16_004	4	475	1383	16	38	_	3.678	0.61	g	
16	f56v_16_005	5	490	1392	17	20	_	3.833	0.82	_	
16	f56v_16_006	6	508	1355	50	60	_	3.345	0.82	_	
16	f56v_16_007	7	550	1389	27	25	N	3.665	1.00	N	
16	f56v_16_008	8	598	1357	39	57	_	3.617	1.00	_	
16	f56v_16_009	9	648	1381	35	56	p	6.193	1.00	p	
16	f56v_16_010	10	679	1383	126	39	_	4.191	1.00	_	dot
16	f56v_16_011	11	820	1365	34	56	g	4.432	0.38	p	
16	f56v_16_012	12	865	1398	19	30	S	3.373	1.00	S	
16	f56v_16_013	13	908	1402	15	24	_	2.671	1.00	_	
16	f56v_16_014	14	918	1368	43	27	v	5.530	0.40	_	
16	f56v_16_015	15	984	1365	36	63	L	3.424	0.64	L	
16	f56v_16_016	16	1023	1400	31	25	N	4.167	1.00	N	
16	f56v_16_017	17	1059	1397	57	61	_	5.063	1.00	_	
16	f56v_16_018	18	1112	1402	81	26	_	3.278	1.00	_	dot
16	f56v_16_019	19	1214	1404	22	40	p	4.015	0.61	p	
16	f56v_16_020	20	1236	1411	43	23	_	3.892	1.00	_	
16	f56v_16_021	21	1277	1409	38	26	Z	4.897	0.57	Z	
16	f56v_16_022	22	1325	1403	54	48	_	6.721	0.60	_	
16	f56v_16_023	23	1383	1418	20	31	g	4.019	0.56	g	
16	f56v_16_024	24	1402	1422	12	21	_	3.364	1.00	_	
16	f56v_16_025	25	1411	1414	49	33	_	6.517	0.59	_	
17	f56v_17_001	1	425	1469	30	25	N	3.875	1.00	N	
17	f56v_17_002	2	466	1474	64	40	w	4.283	1.00	w	
17	f56v_17_003	3	529	1447	65	98	_	6.162	1.00	_	
17	f56v_17_004	4	606	1444	118	103	_	6.417	1.00	_	
17	f56v_17_005	5	719	1473	29	28	N	3.976	1.00	N	
17	f56v_17_006	6	770	1450	44	53	_	4.250	1.00	_	
17	f56v_17_007	7	805	1510	18	22	_	4.407	0.55	_	
17	f56v_17_008	8	816	1481	15	18	_	3.793	1.00	_	
17	f56v_17_009	9	832	1478	19	34	g	3.573	0.63	g	
17	f56v_17_010	10	846	1481	70	24	_	3.917	0.80	_	
17	f56v_17_011	11	913	1481	27	22	N	3.665	1.00	N	
17	f56v_17_012	12	953	1478	28	59	p	2.045	1.00	p	
17	f56v_17_013	13	982	1484	12	22	_	7.064	0.59	_	
17	f56v_17_014	14	996	1468	52	56	_	4.805	1.00	_	
17	f56v_17_015	15	1028	1487	42	23	_	3.753	1.00	_	
17	f56v_17_016	16	1065	1491	39	44	p	7.374	0.60	_	
17	f56v_17_017	17	1103	1464	50	49	y	4.968	0.42	ch	
17	f56v_17_018	18	1155	1494	60	21	_	3.008	1.00	_	1
17	f56v_17_019	19	1218	1491	17	26	_	4.984	0.79	_	
17	f56v_17_020	20	1233	1461	18	56	_	2.384	1.00	_	
17	f56v_17_021	21	1269	1485	97	53	_	4.494	1.00	_	
17	f56v_17_022	22	1372	1503	29	37	lam	3.413	0.41	y	dot
17	f56v_17_023	23	1399	1475	29	62	_	4.658	0.58	p	
18	f56v_18_001	1	420	1522	43	107	_	5.659	0.40	_	
18	f56v_18_002	2	465	1526	28	54	_	2.385	1.00	_	
18	f56v_18_003	3	481	1524	26	67	_	3.599	1.00	_	dot
18	f56v_18_004	4	535	1559	35	22	_	6.086	0.41	_	dot
18	f56v_18_005	5	593	1562	21	19	a	5.597	1.00	a	
18	f56v_18_006	6	614	1559	15	18	_	5.519	1.00	_	
18	f56v_18_007	7	629	1559	26	19	_	4.272	1.00	_	
18	f56v_18_008	8	662	1560	12	21	_	3.621	0.82	_	
18	f56v_18_009	9	677	1558	10	22	_	5.397	0.80	_	
18	f56v_18_010	10	691	1559	31	21	m	5.246	0.82	m	dot
18	f56v_18_011	11	730	1562	9	18	_	5.661	1.00	_	dot
18	f56v_18_012	12	747	1571	16	21	_	7.880	1.00	_	
18	f56v_18_013	13	767	1542	44	52	_	2.770	0.38	_	
18	f56v_18_014	14	805	1538	51	51	_	6.058	1.00	_	
18	f56v_18_015	15	852	1564	12	26	S	4.167	0.62	S	
18	f56v_18_016	16	861	1566	17	20	_	5.745	0.80	_	dot
18	f56v_18_017	17	877	1566	37	23	m	5.812	0.40	_	
18	f56v_18_018	18	912	1546	34	56	f	6.744	0.79	f	
18	f56v_18_019	19	959	1558	20	21	lam	3.714	0.60	_	dot
18	f56v_18_020	20	976	1553	53	47	S4	2.714	1.00	S4	
18	f56v_18_021	21	1043	1567	36	27	sq	4.562	0.82	sq	
18	f56v_18_022	22	1061	1535	37	33	Lx	5.519	0.60	Lx	
18	f56v_18_023	23	1082	1522	63	98	_	5.863	1.00	_	#
18	f56v_18_024	24	1158	1557	33	27	lam	3.541	0.74	dl	
18	f56v_18_025	25	1184	1572	93	55	_	6.986	0.81	_	
18	f56v_18_026	26	1271	1550	62	51	_	4.092	1.00	_	
18	f56v_18_027	27	1347	1580	33	23	m	5.320	1.00	m	
18	f56v_18_028	28	1381	1566	49	36	_	4.837	0.81	Lx	
18	f56v_18_029	29	1430	1582	24	20	_	3.398	1.00	_	dot
18	f56v_18_030	30	1453	1580	7	22	_	3.759	1.00	_	
19	f56v_19_001	1	422	1640	21	24	_	3.059	1.00	_	
19	f56v_19_002	2	448	1651	21	30	_	3.009	0.24	g	
19	f56v_19_003	3	468	1613	67	53	_	4.959	1.00	_	
19	f56v_19_004	4	557	1630	34	45	_	4.744	0.43	_	
19	f56v_19_005	5	599	1604	67	61	_	4.754	1.00	_	
19	f56v_19_006	6	682	1642	48	23	Lx	4.129	0.42	_	
19	f56v_19_007	7	733	1612	34	53	_	3.650	1.00	_	
19	f56v_19_008	8	782	1606	44	61	_	3.273	0.83	_	
19	f56v_19_009	9	824	1614	48	78	_	5.221	1.00	_	
19	f56v_19_010	10	875	1643	16	27	g	4.940	0.62	g	
19	f56v_19_011	11	888	1647	18	21	_	4.214	0.82	_	
19	f56v_19_012	12	927	1647	19	31	eps	2.443	1.00	eps	
19	f56v_19_013	13	952	1623	60	87	_	5.629	0.80	_	
19	f56v_19_014	14	1011	1653	16	21	a	6.249	1.00	a	
19	f56v_19_015	15	1043	1650	30	49	_	6.134	0.80	_	1
19	f56v_19_016	16	1064	1655	37	21	m	3.758	0.75	_	1
19	f56v_19_017	17	1105	1654	43	23	_	5.847	0.41	w	
19	f56v_19_018	18	1146	1636	48	43	_	4.249	0.41	_	
19	f56v_19_019	19	1197	1658	15	21	_	3.749	1.00	_	
19	f56v_19_020	20	1213	1659	18	21	_	4.311	0.45	_	
19	f56v_19_021	21	1240	1661	18	36	eps	3.055	1.00	eps	
19	f56v_19_022	22	1255	1653	27	34	+	3.325	1.00	+	
19	f56v_19_023	23	1297	1628	39	55	_	4.419	1.00	_	
19	f56v_19_024	24	1339	1628	25	52	_	1.937	1.00	_	
19	f56v_19_025	25	1356	1628	33	54	_	2.391	1.00	_	
19	f56v_19_026	26	1387	1658	73	26	_	4.113	1.00	_	dot
