line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
18	f57v_18_001	1	305	1611	20	4	_	8.081	1.00	_	
18	f57v_18_002	2	329	1604	68	15	w	5.429	1.00	w	
18	f57v_18_003	3	423	1542	15	58	_	4.492	1.00	_	
18	f57v_18_004	4	440	1572	11	26	_	3.307	1.00	_	
18	f57v_18_005	5	452	1572	23	27	N	5.106	0.81	N	dot
18	f57v_18_006	6	492	1576	18	33	eps	2.443	1.00	eps	
18	f57v_18_007	7	515	1546	20	51	_	2.600	1.00	_	
18	f57v_18_008	8	545	1544	26	83	bh	4.337	1.00	bh	
18	f57v_18_009	9	567	1573	11	26	_	4.700	1.00	_	
18	f57v_18_010	10	579	1574	56	28	_	5.287	1.00	_	
18	f57v_18_011	11	625	1574	26	52	p	4.737	0.80	p	
18	f57v_18_012	12	648	1567	67	66	_	6.057	1.00	_	dot
18	f57v_18_013	13	727	1583	17	45	_	7.408	0.80	_	
18	f57v_18_014	14	752	1544	61	57	S4	3.422	1.00	S4	
18	f57v_18_015	15	826	1561	47	36	dl	5.221	1.00	dl	
18	f57v_18_016	16	862	1566	50	40	Lx	3.213	0.81	Lx	
18	f57v_18_017	17	933	1550	49	79	_	6.104	1.00	_	
18	f57v_18_018	18	975	1571	20	24	_	2.829	1.00	_	
18	f57v_18_019	19	992	1535	10	28	_	3.928	0.79	_	
18	f57v_18_020	20	1004	1573	30	32	S7	2.450	1.00	S7	
18	f57v_18_021	21	1024	1542	34	28	#	4.616	0.81	#	
18	f57v_18_022	22	1063	1574	26	25	lam	6.096	0.61	a	1
18	f57v_18_023	23	1093	1575	25	30	S7	3.026	1.00	S7	
18	f57v_18_024	24	1119	1576	55	39	e	4.596	1.00	e	#
18	f57v_18_025	25	1173	1544	33	72	g	3.679	1.00	g	
18	f57v_18_026	26	1220	1576	44	23	m	3.563	1.00	m	~
18	f57v_18_027	27	1272	1581	58	19	w	2.172	1.00	w	
18	f57v_18_028	28	1349	1572	36	33	lam	3.093	1.00	lam	~
18	f57v_18_029	29	1391	1575	58	45	nt	4.477	1.00	nt	
18	f57v_18_030	30	1441	1604	19	21	_	3.974	0.64	_	
19	f57v_19_001	1	297	1645	6	11	_	4.275	1.00	_	1
19	f57v_19_002	2	404	1654	59	24	rz	2.781	1.00	rz	
19	f57v_19_003	3	468	1648	32	39	tee	4.004	1.00	tee	
19	f57v_19_004	4	514	1657	53	35	e	3.381	1.00	e	#
19	f57v_19_005	5	564	1616	21	55	_	2.692	1.00	_	
19	f57v_19_006	6	590	1641	24	33	tee	3.318	1.00	tee	
19	f57v_19_007	7	623	1645	26	29	o.	3.319	1.00	o.	
19	f57v_19_008	8	656	1646	27	36	eps	4.390	1.00	eps	
19	f57v_19_009	9	696	1638	36	41	lam	2.936	1.00	lam	
19	f57v_19_010	10	757	1656	56	33	e	3.381	1.00	e	dot|+
19	f57v_19_011	11	821	1644	28	30	sq	4.952	0.80	sq	
19	f57v_19_012	12	836	1613	33	85	_	4.477	1.00	_	
19	f57v_19_013	13	864	1646	28	43	psi	3.734	1.00	psi	
19	f57v_19_014	14	894	1640	36	38	lam	3.924	1.00	lam	
19	f57v_19_015	15	935	1628	54	49	S4	2.922	1.00	S4	
19	f57v_19_016	16	997	1636	61	50	Lx	4.664	0.81	Lx	
19	f57v_19_017	17	1082	1639	72	22	_	6.149	0.39	_	
20	f57v_20_001	1	350	1727	59	79	L	5.480	1.00	L	
20	f57v_20_002	2	416	1708	121	167	_	8.026	1.00	_	
20	f57v_20_003	3	553	1771	22	32	eps	3.141	1.00	eps	1|1
20	f57v_20_004	4	576	1816	18	17	_	6.368	0.60	_	
20	f57v_20_005	5	595	1748	36	66	_	3.299	1.00	_	
20	f57v_20_006	6	614	1760	80	43	_	5.586	1.00	_	
20	f57v_20_007	7	722	1746	29	60	_	4.263	0.84	_	
20	f57v_20_008	8	745	1761	30	63	_	6.032	0.80	_	
20	f57v_20_009	9	771	1759	37	70	_	4.899	0.41	_	
20	f57v_20_010	10	813	1759	15	27	tee	4.506	1.00	tee	
20	f57v_20_011	11	830	1772	8	10	_	5.709	1.00	_	
20	f57v_20_012	12	840	1771	9	10	_	5.791	1.00	_	
20	f57v_20_013	13	851	1747	63	35	_	4.441	0.61	_	
20	f57v_20_014	14	931	1745	57	35	m	5.848	0.40	nt	
20	f57v_20_015	15	990	1752	13	28	_	4.617	0.81	g	
20	f57v_20_016	16	1000	1749	44	29	_	4.488	0.81	w	
20	f57v_20_017	17	1074	1747	42	35	p	5.147	0.60	p	
20	f57v_20_018	18	1115	1752	19	24	_	3.662	1.00	_	
20	f57v_20_019	19	1139	1721	92	66	_	6.647	1.00	_	
