line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
16	f57r_16_023	23	1109	1416	20	33	g	4.133	1.00	g	5
16	f57r_16_024	24	1148	1390	35	63	phi	2.924	1.00	phi	
16	f57r_16_025	25	1180	1411	39	21	]	3.448	1.00	]	o
17	f57r_17_001	1	148	1466	36	81	g	4.778	1.00	g	
17	f57r_17_002	2	185	1489	27	50	psi	3.517	1.00	psi	
17	f57r_17_003	3	210	1492	39	24	m	4.331	1.00	m	~
17	f57r_17_004	4	259	1469	20	50	_	3.097	1.00	_	
17	f57r_17_005	5	282	1494	26	26	o.	3.625	1.00	o.	
17	f57r_17_006	6	323	1486	32	81	_	5.124	0.81	_	
17	f57r_17_007	7	359	1465	25	65	_	3.301	1.00	_	
17	f57r_17_008	8	386	1504	28	30	S7	1.631	1.00	S7	
17	f57r_17_009	9	418	1497	27	27	o.	3.254	1.00	o.	
17	f57r_17_010	10	449	1496	49	22	rz	3.036	1.00	rz	
17	f57r_17_011	11	501	1461	23	59	_	3.209	1.00	_	
17	f57r_17_012	12	526	1496	49	35	nt	3.538	1.00	nt	
17	f57r_17_013	13	569	1501	28	39	g	3.085	1.00	g	~
17	f57r_17_014	14	604	1476	49	59	S4	3.824	1.00	S4	
17	f57r_17_015	15	677	1465	65	81	_	6.124	1.00	_	
17	f57r_17_016	16	742	1474	117	50	_	3.961	1.00	_	dot
17	f57r_17_017	17	877	1499	38	24	v	4.775	0.62	v	
17	f57r_17_018	18	942	1499	15	29	S	4.407	1.00	S	
17	f57r_17_019	19	980	1471	41	52	y	4.288	0.80	y	
17	f57r_17_020	20	1035	1468	32	55	_	1.882	1.00	_	
17	f57r_17_021	21	1066	1476	59	66	_	2.332	1.00	_	
17	f57r_17_022	22	1105	1499	54	27	nt	5.179	0.39	Z	
17	f57r_17_023	23	1171	1460	31	64	_	1.707	1.00	_	
17	f57r_17_024	24	1190	1501	37	25	lam	5.145	0.39	_	~
18	f57r_18_001	1	166	1572	39	35	#	3.846	1.00	#	
18	f57r_18_002	2	206	1571	41	37	#	3.256	1.00	#	
18	f57r_18_003	3	254	1544	42	56	f	4.432	0.37	ch	
18	f57r_18_004	4	302	1572	70	50	w	5.829	0.38	dl	1
18	f57r_18_005	5	371	1560	59	60	S4	5.066	0.78	S4	1
18	f57r_18_006	6	436	1566	46	39	dl	2.878	1.00	dl	
18	f57r_18_007	7	475	1579	43	24	Z	3.787	1.00	Z	?
18	f57r_18_008	8	527	1583	28	33	S7	3.135	1.00	S7	#
18	f57r_18_009	9	580	1564	37	70	phi	5.356	1.00	phi	
18	f57r_18_010	10	620	1549	35	55	L	1.764	1.00	L	
18	f57r_18_011	11	667	1548	61	86	g	2.914	1.00	g	
18	f57r_18_012	12	739	1541	49	63	Z	4.237	1.00	Z	
18	f57r_18_013	13	777	1578	27	43	psi	3.130	1.00	psi	
18	f57r_18_014	14	798	1574	32	32	lam	2.639	1.00	lam	5
18	f57r_18_015	15	837	1575	55	24	rz	2.871	1.00	rz	
18	f57r_18_016	16	898	1577	51	34	nt	4.631	1.00	nt	
18	f57r_18_017	17	947	1578	24	28	+	4.993	1.00	+	ot
18	f57r_18_018	18	980	1585	28	26	S7	3.105	1.00	S7	
18	f57r_18_019	19	1026	1558	33	47	_	2.478	1.00	_	
18	f57r_18_020	20	1064	1563	27	69	bh	1.959	1.00	bh	dot
18	f57r_18_021	21	1093	1589	25	29	S7	2.611	1.00	S7	
18	f57r_18_022	22	1132	1577	17	30	tee	5.086	0.79	tee	1
18	f57r_18_023	23	1155	1588	70	16	w	2.043	1.00	w	
19	f57r_19_001	1	167	1651	24	28	o.	3.254	1.00	o.	
19	f57r_19_002	2	194	1657	23	26	S7	2.966	1.00	S7	
19	f57r_19_003	3	226	1655	20	29	eps	5.621	1.00	eps	7
19	f57r_19_004	4	252	1661	44	21	m	3.866	1.00	m	~
19	f57r_19_005	5	309	1649	31	49	phi	3.845	1.00	phi	
19	f57r_19_006	6	348	1664	38	28	e	3.455	1.00	e	#
19	f57r_19_007	7	367	1625	49	85	g	2.864	1.00	g	
19	f57r_19_008	8	417	1659	39	33	e	3.851	1.00	e	#
19	f57r_19_009	9	468	1664	19	20	_	4.913	1.00	_	1
19	f57r_19_010	10	499	1660	35	24	]	4.040	1.00	]	o
19	f57r_19_011	11	543	1665	28	28	S7	3.215	1.00	S7	
19	f57r_19_012	12	577	1658	32	53	psi	3.405	1.00	psi	#
19	f57r_19_013	13	605	1646	32	48	y	3.457	0.61	f	
19	f57r_19_014	14	637	1665	51	19	w	3.580	1.00	w	
19	f57r_19_015	15	683	1661	39	51	y	2.722	1.00	y	
19	f57r_19_016	16	740	1651	23	35	K	3.887	1.00	K	
19	f57r_19_017	17	772	1669	18	20	a	5.668	1.00	a	7
19	f57r_19_018	18	799	1665	24	28	eps	3.368	1.00	eps	7
19	f57r_19_019	19	829	1660	27	30	lam	2.670	1.00	lam	
19	f57r_19_020	20	847	1666	51	45	y	3.448	1.00	y	7
19	f57r_19_021	21	902	1666	40	21	m	3.373	1.00	m	~
19	f57r_19_022	22	946	1667	26	33	g	2.190	1.00	g	5
19	f57r_19_023	23	986	1667	48	29	Lx	2.850	0.47	_	
19	f57r_19_024	24	1041	1670	21	29	S7	4.349	1.00	S7	
19	f57r_19_025	25	1053	1640	41	73	g	6.327	0.60	g	dot
19	f57r_19_026	26	1097	1671	26	23	S7	2.712	1.00	S7	
19	f57r_19_027	27	1136	1667	27	26	eps	6.264	1.00	eps	7
19	f57r_19_028	28	1172	1664	22	33	eps	4.425	1.00	eps	5
19	f57r_19_029	29	1197	1671	25	26	S7	2.813	1.00	S7	
19	f57r_19_030	30	1437	2002	18	18	_	4.725	1.00	_	
