line	pos	sign
hstam_4_h_1411_0016_L39	1	82
hstam_4_h_1411_0016_L39	2	87
hstam_4_h_1411_0016_L39	3	z
hstam_4_h_1411_0016_L39	4	79
hstam_4_h_1411_0016_L39	5	27
hstam_4_h_1411_0016_L39	6	74
hstam_4_h_1411_0016_L39	7	z
hstam_4_h_1411_0016_L39	8	11
hstam_4_h_1411_0016_L39	9	7
hstam_4_h_1411_0016_L39	10	z
hstam_4_h_1411_0016_L39	11	83
hstam_4_h_1411_0016_L39	12	46
hstam_4_h_1411_0016_L39	13	49
hstam_4_h_1411_0016_L39	14	G
hstam_4_h_1411_0016_L39	15	N
hstam_4_h_1411_0016_L39	16	26
hstam_4_h_1411_0016_L39	17	16
hstam_4_h_1411_0016_L39	18	z
hstam_4_h_1411_0016_L39	19	84
hstam_4_h_1411_0016_L39	20	87
hstam_4_h_1411_0016_L39	21	30
hstam_4_h_1411_0016_L39	22	51
hstam_4_h_1411_0016_L39	23	15
hstam_4_h_1411_0016_L39	24	13
hstam_4_h_1411_0016_L39	25	27
hstam_4_h_1411_0016_L39	26	70
hstam_4_h_1411_0016_L39	27	44
hstam_4_h_1411_0016_L39	28	51
hstam_4_h_1411_0016_L39	29	11
hstam_4_h_1411_0016_L39	30	94
hstam_4_h_1411_0016_L39	31	7
hstam_4_h_1411_0016_L39	32	11
hstam_4_h_1411_0016_L39	33	16
hstam_4_h_1411_0016_L39	34	99
hstam_4_h_1411_0016_L40	1	65
hstam_4_h_1411_0016_L40	2	58
hstam_4_h_1411_0016_L40	3	z
hstam_4_h_1411_0016_L40	4	66
hstam_4_h_1411_0016_L40	5	29
hstam_4_h_1411_0016_L40	6	84
hstam_4_h_1411_0016_L40	7	25
hstam_4_h_1411_0016_L40	8	42
hstam_4_h_1411_0016_L40	9	z
hstam_4_h_1411_0016_L40	10	29
hstam_4_h_1411_0016_L40	11	51
hstam_4_h_1411_0016_L40	12	57
hstam_4_h_1411_0016_L40	13	7
hstam_4_h_1411_0016_L40	14	z
hstam_4_h_1411_0016_L40	15	z
hstam_4_h_1411_0016_L40	16	26
hstam_4_h_1411_0016_L40	17	z
hstam_4_h_1411_0016_L40	18	27
hstam_4_h_1411_0016_L40	19	11
hstam_4_h_1411_0016_L40	20	30
hstam_4_h_1411_0016_L40	21	z
hstam_4_h_1411_0016_L40	22	z
hstam_4_h_1411_0016_L40	23	51
hstam_4_h_1411_0016_L40	24	7
hstam_4_h_1411_0016_L40	25	8
hstam_4_h_1411_0016_L40	26	83
hstam_4_h_1411_0016_L40	27	92
hstam_4_h_1411_0016_L40	28	73
hstam_4_h_1411_0016_L40	29	74
hstam_4_h_1411_0016_L40	30	26
hstam_4_h_1411_0016_L40	31	84
hstam_4_h_1411_0016_L40	32	90
hstam_4_h_1411_0016_L40	33	58
hstam_4_h_1411_0016_L41	1	67
hstam_4_h_1411_0016_L41	2	16
hstam_4_h_1411_0016_L41	3	42
hstam_4_h_1411_0016_L41	4	49
hstam_4_h_1411_0016_L41	5	37
hstam_4_h_1411_0016_L41	6	66
hstam_4_h_1411_0016_L41	7	97
hstam_4_h_1411_0016_L41	8	94
hstam_4_h_1411_0016_L41	9	48
hstam_4_h_1411_0016_L41	10	25
hstam_4_h_1411_0016_L41	11	58
hstam_4_h_1411_0016_L41	12	20
hstam_4_h_1411_0016_L41	13	16
hstam_4_h_1411_0016_L41	14	30
hstam_4_h_1411_0016_L41	15	ILLEGIBLE
hstam_4_h_1411_0016_L41	16	81
hstam_4_h_1411_0016_L41	17	86
hstam_4_h_1411_0016_L41	18	84
hstam_4_h_1411_0016_L41	19	25
hstam_4_h_1411_0016_L41	20	27
hstam_4_h_1411_0016_L41	21	84
hstam_4_h_1411_0016_L41	22	83
hstam_4_h_1411_0016_L41	23	45
hstam_4_h_1411_0016_L41	24	2
hstam_4_h_1411_0016_L41	25	18
hstam_4_h_1411_0016_L41	26	16
hstam_4_h_1411_0016_L41	27	22?
hstam_4_h_1411_0016_L41	28	z
hstam_4_h_1411_0016_L41	29	11
hstam_4_h_1411_0016_L41	30	43
hstam_4_h_1411_0016_L42	1	42
hstam_4_h_1411_0016_L42	2	11
hstam_4_h_1411_0016_L42	3	1
hstam_4_h_1411_0016_L42	4	91
hstam_4_h_1411_0016_L42	5	30
hstam_4_h_1411_0016_L42	6	11
hstam_4_h_1411_0016_L42	7	z
hstam_4_h_1411_0016_L42	8	z
hstam_4_h_1411_0016_L42	9	29
hstam_4_h_1411_0016_L42	10	84
hstam_4_h_1411_0016_L42	11	83
hstam_4_h_1411_0016_L42	12	42
hstam_4_h_1411_0016_L42	13	71
hstam_4_h_1411_0016_L42	14	W
hstam_4_h_1411_0016_L42	15	84
hstam_4_h_1411_0016_L42	16	74
hstam_4_h_1411_0016_L42	17	84
hstam_4_h_1411_0016_L42	18	30
hstam_4_h_1411_0016_L42	19	77
hstam_4_h_1411_0016_L42	20	11
hstam_4_h_1411_0016_L42	21	7
hstam_4_h_1411_0016_L42	22	z
hstam_4_h_1411_0016_L42	23	26
hstam_4_h_1411_0016_L42	24	60
hstam_4_h_1411_0016_L42	25	28
hstam_4_h_1411_0016_L42	26	76
hstam_4_h_1411_0016_L42	27	84
hstam_4_h_1411_0016_L42	28	65
hstam_4_h_1411_0016_L42	29	36
hstam_4_h_1411_0016_L42	30	41
hstam_4_h_1411_0016_L42	31	90
hstam_4_h_1411_0016_L42	32	35
hstam_4_h_1411_0016_L42	33	9
hstam_4_h_1411_0016_L42	34	z
